sinal_id,datahora_sinal,datahora_entrada,datahora_saida,horario_sinal,direcao,dow,token,pontos,resultado,config_id
879,2025-05-14 20:58:00,2025-05-14 21:00:00,2025-05-15 05:04:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
884,2025-05-16 10:30:00,2025-05-16 10:32:00,2025-05-16 11:36:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
885,2025-05-18 20:58:00,2025-05-18 21:00:00,2025-05-18 21:44:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
886,2025-05-19 03:48:00,2025-05-19 03:50:00,2025-05-19 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
887,2025-05-19 10:30:00,2025-05-19 10:32:00,2025-05-19 10:36:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
889,2025-05-20 03:48:00,2025-05-20 03:50:00,2025-05-20 04:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
899,2025-05-23 10:30:00,2025-05-23 10:32:00,2025-05-23 11:12:00,10:30,SELL,Friday,10:30|SELL|Friday,-117.0,STOP,0
900,2025-05-25 20:58:00,2025-05-25 21:00:00,2025-05-26 03:28:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
901,2025-05-26 03:48:00,2025-05-26 03:50:00,2025-05-26 10:32:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
909,2025-05-28 20:58:00,2025-05-28 21:00:00,2025-05-28 21:54:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
916,2025-06-02 03:48:00,2025-06-02 03:50:00,2025-06-02 08:32:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
917,2025-06-02 10:30:00,2025-06-02 10:32:00,2025-06-02 10:32:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
919,2025-06-03 03:48:00,2025-06-03 03:50:00,2025-06-03 08:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
930,2025-06-08 20:58:00,2025-06-08 21:00:00,2025-06-09 08:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
934,2025-06-10 03:48:00,2025-06-10 03:50:00,2025-06-10 10:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
944,2025-06-13 10:30:00,2025-06-13 10:32:00,2025-06-13 11:10:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
945,2025-06-15 20:58:00,2025-06-15 21:00:00,2025-06-16 02:34:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
947,2025-06-16 10:30:00,2025-06-16 10:32:00,2025-06-16 10:52:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
960,2025-06-22 20:58:00,2025-06-22 21:00:00,2025-06-23 02:12:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
961,2025-06-23 03:48:00,2025-06-23 03:50:00,2025-06-23 04:12:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
962,2025-06-23 10:30:00,2025-06-23 10:32:00,2025-06-23 10:42:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
964,2025-06-24 03:48:00,2025-06-24 03:50:00,2025-06-24 13:26:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
969,2025-06-25 20:58:00,2025-06-25 21:00:00,2025-06-26 03:04:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
974,2025-06-27 10:30:00,2025-06-27 10:32:00,2025-06-27 15:30:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
975,2025-06-29 20:58:00,2025-06-29 21:00:00,2025-06-29 23:50:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
977,2025-06-30 10:30:00,2025-06-30 10:32:00,2025-06-30 16:48:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
984,2025-07-02 20:58:00,2025-07-02 21:00:00,2025-07-03 04:40:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
989,2025-07-04 10:30:00,2025-07-04 10:32:00,2025-07-07 13:20:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
994,2025-07-08 03:48:00,2025-07-08 03:50:00,2025-07-09 10:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
999,2025-07-09 20:58:00,2025-07-09 21:00:00,2025-07-10 10:30:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1005,2025-07-13 20:58:00,2025-07-13 21:00:00,2025-07-14 10:22:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1007,2025-07-14 10:30:00,2025-07-14 10:32:00,2025-07-14 12:00:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1009,2025-07-15 03:48:00,2025-07-15 03:50:00,2025-07-15 07:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1020,2025-07-20 20:58:00,2025-07-20 21:00:00,2025-07-21 10:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1029,2025-07-23 20:58:00,2025-07-23 21:00:00,2025-07-25 13:22:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1035,2025-07-27 20:58:00,2025-07-27 21:00:00,2025-07-28 03:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1037,2025-07-28 10:30:00,2025-07-28 10:32:00,2025-07-28 19:52:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1039,2025-07-29 03:48:00,2025-07-29 03:50:00,2025-07-29 06:54:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1044,2025-07-30 20:58:00,2025-07-30 21:00:00,2025-07-30 22:46:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1049,2025-08-01 10:30:00,2025-08-01 10:32:00,2025-08-01 10:32:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1050,2025-08-03 20:58:00,2025-08-03 21:00:00,2025-08-03 23:52:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1051,2025-08-04 03:48:00,2025-08-04 03:50:00,2025-08-04 04:32:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1052,2025-08-04 10:30:00,2025-08-04 10:32:00,2025-08-04 10:36:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1054,2025-08-05 03:48:00,2025-08-05 03:50:00,2025-08-05 11:26:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,0
1059,2025-08-06 20:58:00,2025-08-06 21:00:00,2025-08-06 21:50:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1069,2025-08-12 03:48:00,2025-08-12 03:50:00,2025-08-12 09:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1079,2025-08-15 10:30:00,2025-08-15 10:32:00,2025-08-15 10:46:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1080,2025-08-17 20:58:00,2025-08-17 21:00:00,2025-08-18 11:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1084,2025-08-19 03:48:00,2025-08-19 03:50:00,2025-08-19 06:22:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1089,2025-08-20 20:58:00,2025-08-20 21:00:00,2025-08-21 10:30:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
1094,2025-08-22 10:30:00,2025-08-22 10:32:00,2025-08-22 11:00:00,10:30,SELL,Friday,10:30|SELL|Friday,-117.0,STOP,0
1095,2025-08-24 20:58:00,2025-08-24 21:00:00,2025-08-25 10:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1099,2025-08-26 03:48:00,2025-08-26 03:50:00,2025-08-26 10:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1109,2025-08-29 10:30:00,2025-08-29 10:32:00,2025-08-29 10:38:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1110,2025-08-31 20:58:00,2025-08-31 21:00:00,2025-09-01 01:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1112,2025-09-01 10:30:00,2025-09-01 10:32:00,2025-09-01 12:04:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1119,2025-09-03 20:58:00,2025-09-03 21:00:00,2025-09-03 21:18:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1125,2025-09-07 20:58:00,2025-09-07 21:00:00,2025-09-08 10:36:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1134,2025-09-10 20:58:00,2025-09-10 21:00:00,2025-09-11 08:44:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1141,2025-09-15 03:48:00,2025-09-15 03:50:00,2025-09-15 10:30:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1142,2025-09-15 10:30:00,2025-09-15 10:32:00,2025-09-15 10:56:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1149,2025-09-17 20:58:00,2025-09-17 21:00:00,2025-09-18 00:02:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1155,2025-09-21 20:58:00,2025-09-21 21:00:00,2025-09-22 11:28:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1164,2025-09-24 20:58:00,2025-09-24 21:00:00,2025-09-25 08:12:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
1169,2025-09-26 10:30:00,2025-09-26 10:32:00,2025-09-26 11:14:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1170,2025-09-28 20:58:00,2025-09-28 21:00:00,2025-09-29 01:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1171,2025-09-29 03:48:00,2025-09-29 03:50:00,2025-09-29 09:46:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1174,2025-09-30 03:48:00,2025-09-30 03:50:00,2025-09-30 16:48:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1179,2025-10-01 20:58:00,2025-10-01 21:00:00,2025-10-01 22:54:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1185,2025-10-05 20:58:00,2025-10-05 21:00:00,2025-10-06 06:20:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1189,2025-10-07 03:48:00,2025-10-07 03:50:00,2025-10-07 08:58:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1194,2025-10-08 20:58:00,2025-10-08 21:00:00,2025-10-09 10:42:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
1199,2025-10-10 10:30:00,2025-10-10 10:32:00,2025-10-10 11:56:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1200,2025-10-12 20:58:00,2025-10-12 21:00:00,2025-10-12 22:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1201,2025-10-13 03:48:00,2025-10-13 03:50:00,2025-10-13 04:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1202,2025-10-13 10:30:00,2025-10-13 10:32:00,2025-10-13 10:58:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1204,2025-10-14 03:48:00,2025-10-14 03:50:00,2025-10-14 07:28:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,0
1209,2025-10-15 20:58:00,2025-10-15 21:00:00,2025-10-16 03:16:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1214,2025-10-17 10:30:00,2025-10-17 10:32:00,2025-10-17 10:42:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1217,2025-10-20 10:30:00,2025-10-20 10:32:00,2025-10-20 10:48:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1219,2025-10-21 03:48:00,2025-10-21 03:50:00,2025-10-21 13:00:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1232,2025-10-27 10:30:00,2025-10-27 10:32:00,2025-10-27 12:26:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1239,2025-10-29 20:58:00,2025-10-29 21:00:00,2025-10-29 21:14:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1244,2025-10-31 10:30:00,2025-10-31 10:32:00,2025-10-31 10:44:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1245,2025-11-02 20:58:00,2025-11-02 21:00:00,2025-11-03 06:18:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1247,2025-11-03 10:30:00,2025-11-03 10:32:00,2025-11-03 11:00:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1254,2025-11-05 20:58:00,2025-11-05 21:00:00,2025-11-05 21:26:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
1259,2025-11-07 10:30:00,2025-11-07 10:32:00,2025-11-07 11:30:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1260,2025-11-09 20:58:00,2025-11-09 21:00:00,2025-11-09 22:18:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1261,2025-11-10 03:48:00,2025-11-10 03:50:00,2025-11-10 06:14:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1262,2025-11-10 10:30:00,2025-11-10 10:32:00,2025-11-10 11:34:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1264,2025-11-11 03:48:00,2025-11-11 03:50:00,2025-11-11 11:50:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,0
1274,2025-11-14 10:30:00,2025-11-14 10:32:00,2025-11-14 10:42:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1275,2025-11-16 20:58:00,2025-11-16 21:00:00,2025-11-16 21:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1279,2025-11-18 03:48:00,2025-11-18 03:50:00,2025-11-18 04:32:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1284,2025-11-19 20:58:00,2025-11-19 21:00:00,2025-11-19 21:44:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1291,2025-11-24 03:48:00,2025-11-24 03:50:00,2025-11-24 04:48:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1292,2025-11-24 10:30:00,2025-11-24 10:32:00,2025-11-24 11:32:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1299,2025-11-26 20:58:00,2025-11-26 21:00:00,2025-11-28 10:30:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1307,2025-12-01 10:30:00,2025-12-01 10:32:00,2025-12-01 11:12:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1314,2025-12-03 20:58:00,2025-12-03 21:00:00,2025-12-04 11:08:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1319,2025-12-05 10:30:00,2025-12-05 10:32:00,2025-12-05 10:38:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1320,2025-12-07 20:58:00,2025-12-07 21:00:00,2025-12-08 01:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1322,2025-12-08 10:30:00,2025-12-08 10:32:00,2025-12-08 11:30:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1334,2025-12-12 10:30:00,2025-12-12 10:32:00,2025-12-12 11:30:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1335,2025-12-14 20:58:00,2025-12-14 21:00:00,2025-12-14 22:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1336,2025-12-15 03:48:00,2025-12-15 03:50:00,2025-12-15 06:50:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1337,2025-12-15 10:30:00,2025-12-15 10:32:00,2025-12-15 11:28:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1352,2026-01-02 10:30:00,2026-01-02 10:32:00,2026-01-02 10:50:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1353,2026-01-04 20:58:00,2026-01-04 21:00:00,2026-01-05 02:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1357,2026-01-06 03:48:00,2026-01-06 03:50:00,2026-01-06 06:46:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1369,2026-01-12 03:48:00,2026-01-12 03:50:00,2026-01-12 05:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1370,2026-01-12 10:30:00,2026-01-12 10:32:00,2026-01-12 12:04:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1372,2026-01-13 03:48:00,2026-01-13 03:50:00,2026-01-13 07:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1377,2026-01-14 20:58:00,2026-01-14 21:00:00,2026-01-15 00:14:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1383,2026-01-18 20:58:00,2026-01-18 21:00:00,2026-01-19 03:26:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1385,2026-01-19 10:30:00,2026-01-19 10:32:00,2026-01-19 11:04:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1387,2026-01-20 03:48:00,2026-01-20 03:50:00,2026-01-20 04:12:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1400,2026-01-26 10:30:00,2026-01-26 10:32:00,2026-01-26 20:56:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1407,2026-01-28 20:58:00,2026-01-28 21:00:00,2026-01-28 22:16:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1412,2026-01-30 10:30:00,2026-01-30 10:32:00,2026-01-30 10:58:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1417,2026-02-03 03:48:00,2026-02-03 03:50:00,2026-02-03 08:34:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,0
1430,2026-02-09 10:30:00,2026-02-09 10:32:00,2026-02-09 11:10:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1432,2026-02-10 03:48:00,2026-02-10 03:50:00,2026-02-10 08:48:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,0
1437,2026-02-11 20:58:00,2026-02-11 21:00:00,2026-02-11 23:20:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1452,2026-02-18 20:58:00,2026-02-18 21:00:00,2026-02-19 01:20:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1462,2026-02-24 03:48:00,2026-02-24 03:50:00,2026-02-24 06:06:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1467,2026-02-25 20:58:00,2026-02-25 21:00:00,2026-02-26 01:42:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1474,2026-03-02 03:48:00,2026-03-02 03:50:00,2026-03-02 04:06:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1475,2026-03-02 10:30:00,2026-03-02 10:32:00,2026-03-02 10:34:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1489,2026-03-09 03:48:00,2026-03-09 03:50:00,2026-03-09 04:16:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1490,2026-03-09 10:30:00,2026-03-09 10:32:00,2026-03-09 11:26:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1502,2026-03-13 10:30:00,2026-03-13 10:32:00,2026-03-13 10:42:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1503,2026-03-15 20:58:00,2026-03-15 21:00:00,2026-03-16 01:00:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1505,2026-03-16 10:30:00,2026-03-16 10:32:00,2026-03-16 14:08:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1517,2026-03-20 10:30:00,2026-03-20 10:32:00,2026-03-20 12:32:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1518,2026-03-22 20:58:00,2026-03-22 21:00:00,2026-03-23 01:12:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1520,2026-03-23 10:30:00,2026-03-23 10:32:00,2026-03-23 10:46:00,10:30,BUY,Monday,10:30|BUY|Monday,-117.0,STOP,0
1533,2026-03-29 20:58:00,2026-03-29 21:00:00,2026-03-29 21:46:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1537,2026-03-31 03:48:00,2026-03-31 03:50:00,2026-03-31 06:10:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1547,2026-04-05 20:58:00,2026-04-05 21:00:00,2026-04-05 21:08:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1548,2026-04-06 03:48:00,2026-04-06 03:50:00,2026-04-06 05:46:00,03:48,BUY,Monday,03:48|BUY|Monday,-117.0,STOP,0
1556,2026-04-08 20:58:00,2026-04-08 21:00:00,2026-04-09 08:28:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1562,2026-04-12 20:58:00,2026-04-12 21:00:00,2026-04-13 03:02:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1564,2026-04-13 10:30:00,2026-04-13 10:32:00,2026-04-13 11:20:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1566,2026-04-14 03:48:00,2026-04-14 03:50:00,2026-04-14 07:28:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1571,2026-04-15 20:58:00,2026-04-15 21:00:00,2026-04-16 08:52:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
1577,2026-04-19 20:58:00,2026-04-19 21:00:00,2026-04-20 07:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1592,2026-04-26 20:58:00,2026-04-26 21:00:00,2026-04-27 02:00:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1593,2026-04-27 03:48:00,2026-04-27 03:50:00,2026-04-27 06:10:00,03:48,BUY,Monday,03:48|BUY|Monday,50.5,TAKE,0
1601,2026-04-29 20:58:00,2026-04-29 21:00:00,2026-04-29 21:30:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,-117.0,STOP,0
1607,2026-05-03 20:58:00,2026-05-03 21:00:00,2026-05-04 05:02:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,0
1611,2026-05-05 03:48:00,2026-05-05 03:50:00,2026-05-05 07:10:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1616,2026-05-06 20:58:00,2026-05-06 21:00:00,2026-05-07 02:06:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1622,2026-05-10 20:58:00,2026-05-10 21:00:00,2026-05-11 08:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1624,2026-05-11 10:30:00,2026-05-11 10:32:00,2026-05-11 10:54:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,0
1626,2026-05-12 03:48:00,2026-05-12 03:50:00,2026-05-12 04:30:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,0
1636,2026-05-15 10:30:00,2026-05-15 10:32:00,2026-05-15 10:42:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,0
1637,2026-05-17 20:58:00,2026-05-17 21:00:00,2026-05-17 21:16:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,0
1646,2026-05-20 20:58:00,2026-05-20 21:00:00,2026-05-20 21:18:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,0
1,2024-03-15 10:30:00,2024-03-15 10:32:00,2024-03-15 10:44:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,4
4,2024-03-18 10:30:00,2024-03-18 10:32:00,2024-03-18 11:24:00,10:30,BUY,Monday,10:30|BUY|Monday,50.5,TAKE,4
6,2024-03-19 03:48:00,2024-03-19 03:50:00,2024-03-19 05:50:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,4
11,2024-03-20 20:58:00,2024-03-20 21:00:00,2024-03-21 03:58:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,4
17,2024-03-24 20:58:00,2024-03-24 21:00:00,2024-03-25 08:06:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,4
21,2024-03-26 03:48:00,2024-03-26 03:50:00,2024-03-26 08:04:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,4
29,2024-03-31 20:58:00,2024-03-31 21:00:00,2024-04-01 10:14:00,20:58,BUY,Sunday,20:58|BUY|Sunday,-117.0,STOP,4
33,2024-04-02 03:48:00,2024-04-02 03:50:00,2024-04-02 09:38:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,-117.0,STOP,4
38,2024-04-03 20:58:00,2024-04-03 21:00:00,2024-04-04 09:46:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,4
44,2024-04-07 20:58:00,2024-04-07 21:00:00,2024-04-08 11:32:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,4
48,2024-04-09 03:48:00,2024-04-09 03:50:00,2024-04-09 09:42:00,03:48,BUY,Tuesday,03:48|BUY|Tuesday,50.5,TAKE,4
59,2024-04-14 20:58:00,2024-04-14 21:00:00,2024-04-15 04:04:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,4
68,2024-04-17 20:58:00,2024-04-17 21:00:00,2024-04-18 02:30:00,20:58,BUY,Wednesday,20:58|BUY|Wednesday,50.5,TAKE,4
73,2024-04-19 10:30:00,2024-04-19 10:32:00,2024-04-19 10:52:00,10:30,SELL,Friday,10:30|SELL|Friday,50.5,TAKE,4
74,2024-04-21 20:58:00,2024-04-21 21:00:00,2024-04-22 10:48:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,4
88,2024-04-26 10:30:00,2024-04-26 10:32:00,2024-04-26 10:56:00,10:30,SELL,Friday,10:30|SELL|Friday,-117.0,STOP,4
89,2024-04-28 20:58:00,2024-04-28 21:00:00,2024-04-29 10:30:00,20:58,BUY,Sunday,20:58|BUY|Sunday,50.5,TAKE,4
